ProcessID,Section,Order,Level,Text,Bold,Phase
S004,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S004,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S004,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S005,Process Name,1,0,Network Core Switching,N,
S005,Department,2,0,Information Technology,N,
S005,Program Office,3,0,IT Infra,N,
S005,Operational Category,4,0,2-Critical Operations,N,
S005,Priority within Category,5,0,1,N,
S005,Restoration Score,6,0,90,N,
S005,Description,1,0,"Network Core Switching is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S005,Impacts,1,0,"If unavailable, this asset has 21 direct downstream dependencies and 40 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
S005,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S005,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S005,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S005,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S005,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S005,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S005,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S005,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S005,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S005,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S005,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S005,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S005,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S005,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S005,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S005,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S005,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S005,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S005,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S005,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S006,Process Name,1,0,Internet Service (Primary ISP),N,
S006,Department,2,0,Information Technology,N,
S006,Program Office,3,0,IT Infra,N,
S006,Operational Category,4,0,2-Critical Operations,N,
S006,Priority within Category,5,0,1,N,
S006,Restoration Score,6,0,80,N,
S006,Description,1,0,"Internet Service (Primary ISP) is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S006,Impacts,1,0,"If unavailable, this asset has 7 direct downstream dependencies and 14 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
S006,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S006,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S006,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S006,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S006,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S006,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S006,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S006,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S006,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S006,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S006,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S006,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S006,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S006,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S006,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S006,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S006,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S006,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S006,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S006,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S007,Process Name,1,0,Internet Service (Backup ISP),N,
S007,Department,2,0,Information Technology,N,
S007,Program Office,3,0,IT Infra,N,
S007,Operational Category,4,0,2-Critical Operations,N,
S007,Priority within Category,5,0,2,N,
S007,Restoration Score,6,0,75,N,
S007,Description,1,0,"Internet Service (Backup ISP) is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S007,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 7 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
S007,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S007,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S007,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S007,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S007,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S007,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S007,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S007,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S007,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S007,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S007,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S007,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S007,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S007,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S007,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S007,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S007,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S007,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S007,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S007,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S008,Process Name,1,0,SCADA / Plant Control,N,
S008,Department,2,0,Operations,N,
S008,Program Office,3,0,Operations / IT,N,
S008,Operational Category,4,0,2-Critical Operations,N,
S008,Priority within Category,5,0,1,N,
S008,Restoration Score,6,0,74,N,
S008,Description,1,0,"SCADA / Plant Control is a system within Operations's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S008,Impacts,1,0,"If unavailable, this asset has 4 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S008,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S008,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S008,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S008,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
